MHICILBSD46023A052NCEN;Charles Mix County, SD;46023;47562
MHICILBSC45019A052NCEN;Charleston County, SC;45019;68652
MHICILBMI26029A052NCEN;Charlevoix County, MI;26029;54722
MHICILBVA51037A052NCEN;Charlotte County, VA;51037;37820
MHICILBFL12015A052NCEN;Charlotte County, FL;12015;50998
MHICILBVA51540A052NCEN;Charlottesville City, VA;51540;53053
MHICILBGA13049A052NCEN;Charlton County, GA;13049;38002
MHICILBNE31029A052NCEN;Chase County, NE;31029;51060
MHICILBKS20017A052NCEN;Chase County, KS;20017;45070
MHICILBNC37037A052NCEN;Chatham County, NC;37037;64704
MHICILBGA13051A052NCEN;Chatham County, GA;13051;53890
MHICILBGA13053A052NCEN;Chattahoochee County, GA;13053;40486
MHICILBGA13055A052NCEN;Chattooga County, GA;13055;37028
MHICILBNY36013A052NCEN;Chautauqua County, NY;36013;47695
MHICILBKS20019A052NCEN;Chautauqua County, KS;20019;38643
MHICILBNM35005A052NCEN;Chaves County, NM;35005;39827
MHICILBTN47021A052NCEN;Cheatham County, TN;47021;59113
MHICILBMI26031A052NCEN;Cheboygan County, MI;26031;44082
MHICILBWA53007A052NCEN;Chelan County, WA;53007;55758
MHICILBNY36015A052NCEN;Chemung County, NY;36015;54468
MHICILBNY36017A052NCEN;Chenango County, NY;36017;48600
MHICILBSC45021A052NCEN;Cherokee County, SC;45021;42554
MHICILBTX48073A052NCEN;Cherokee County, TX;48073;41737
MHICILBIA19035A052NCEN;Cherokee County, IA;19035;53063
MHICILBNC37039A052NCEN;Cherokee County, NC;37039;38316
MHICILBOK40021A052NCEN;Cherokee County, OK;40021;41888
MHICILBKS20021A052NCEN;Cherokee County, KS;20021;42895
MHICILBGA13057A052NCEN;Cherokee County, GA;13057;81834
MHICILBAL01019A052NCEN;Cherokee County, AL;1019;40775
MHICILBNE31031A052NCEN;Cherry County, NE;31031;44818
MHICILBVA51550A052NCEN;Chesapeake City, VA;51550;72663
MHICILBNH33005A052NCEN;Cheshire County, NH;33005;60233
MHICILBPA42029A052NCEN;Chester County, PA;42029;98601
MHICILBTN47023A052NCEN;Chester County, TN;47023;45323
MHICILBSC45023A052NCEN;Chester County, SC;45023;41532
MHICILBVA51041A052NCEN;Chesterfield County, VA;51041;78393
MHICILBSC45025A052NCEN;Chesterfield County, SC;45025;38377
MHICILBNE31033A052NCEN;Cheyenne County, NE;31033;49775
MHICILBCO08017A052NCEN;Cheyenne County, CO;8017;46844
MHICILBKS20023A052NCEN;Cheyenne County, KS;20023;41621
MHICILBIA19037A052NCEN;Chickasaw County, IA;19037;54663
MHICILBMS28017A052NCEN;Chickasaw County, MS;28017;33370
MHICILBAR05017A052NCEN;Chicot County, AR;5017;33441
MHICILBTX48075A052NCEN;Childress County, TX;48075;38677
MHICILBAL01021A052NCEN;Chilton County, AL;1021;45179
MHICILBMI26033A052NCEN;Chippewa County, MI;26033;45883
MHICILBWI55017A052NCEN;Chippewa County, WI;55017;56607
MHICILBMN27023A052NCEN;Chippewa County, MN;27023;49691
MHICILBMN27025A052NCEN;Chisago County, MN;27025;79815
MHICILBVT50007A052NCEN;Chittenden County, VT;50007;73447
MHICILBMS28019A052NCEN;Choctaw County, MS;28019;36256
MHICILBOK40023A052NCEN;Choctaw County, OK;40023;33441
MHICILBAL01023A052NCEN;Choctaw County, AL;1023;35765
MHICILBMT30015A052NCEN;Chouteau County, MT;30015;42589
MHICILBNC37041A052NCEN;Chowan County, NC;37041;41840
MHICILBMO29043A052NCEN;Christian County, MO;29043;58770
MHICILBIL17021A052NCEN;Christian County, IL;17021;47149
MHICILBKY21047A052NCEN;Christian County, KY;21047;42310
MHICILBNV32001A052NCEN;Churchill County, NV;32001;49868
MHICILBNM35006A052NCEN;Cibola County, NM;35006;35629
MHICILBOK40025A052NCEN;Cimarron County, OK;40025;42221
MHICILBFL12017A052NCEN;Citrus County, FL;12017;46886
MHICILBOR41005A052NCEN;Clackamas County, OR;41005;76535
MHICILBMS28021A052NCEN;Claiborne County, MS;28021;27838
MHICILBTN47025A052NCEN;Claiborne County, TN;47025;35874
MHICILBLA22027A052NCEN;Claiborne Parish, LA;22027;32186
MHICILBWA53009A052NCEN;Clallam County, WA;53009;53640
MHICILBMI26035A052NCEN;Clare County, MI;26035;39887
MHICILBSC45027A052NCEN;Clarendon County, SC;45027;35896
MHICILBPA42031A052NCEN;Clarion County, PA;42031;45499
MHICILBWA53011A052NCEN;Clark County, WA;53011;78199
MHICILBIL17023A052NCEN;Clark County, IL;17023;52427
MHICILBMO29045A052NCEN;Clark County, MO;29045;40486
MHICILBKS20025A052NCEN;Clark County, KS;20025;52616
MHICILBNV32003A052NCEN;Clark County, NV;32003;61245
MHICILBWI55019A052NCEN;Clark County, WI;55019;50753
MHICILBKY21049A052NCEN;Clark County, KY;21049;50559
MHICILBSD46025A052NCEN;Clark County, SD;46025;49537
MHICILBID16033A052NCEN;Clark County, ID;16033;42927
MHICILBOH39023A052NCEN;Clark County, OH;39023;47986
MHICILBAR05019A052NCEN;Clark County, AR;5019;38974
MHICILBIN18019A052NCEN;Clark County, IN;18019;55442
MHICILBMS28023A052NCEN;Clarke County, MS;28023;38097
MHICILBIA19039A052NCEN;Clarke County, IA;19039;52300
MHICILBAL01025A052NCEN;Clarke County, AL;1025;38855
MHICILBVA51043A052NCEN;Clarke County, VA;51043;75384
MHICILBGA13059A052NCEN;Clarke County, GA;13059;38048
MHICILBOR41007A052NCEN;Clatsop County, OR;41007;55117
MHICILBKS20027A052NCEN;Clay County, KS;20027;46430
MHICILBTX48077A052NCEN;Clay County, TX;48077;54429
MHICILBAR05021A052NCEN;Clay County, AR;5021;36568
MHICILBAL01027A052NCEN;Clay County, AL;1027;36713
MHICILBMO29047A052NCEN;Clay County, MO;29047;67801
MHICILBNC37043A052NCEN;Clay County, NC;37043;41674
MHICILBMS28025A052NCEN;Clay County, MS;28025;29987
MHICILBMN27027A052NCEN;Clay County, MN;27027;60005
MHICILBNE31035A052NCEN;Clay County, NE;31035;59467
MHICILBWV54015A052NCEN;Clay County, WV;54015;38397
MHICILBSD46027A052NCEN;Clay County, SD;46027;45544
MHICILBTN47027A052NCEN;Clay County, TN;47027;32271
MHICILBIA19041A052NCEN;Clay County, IA;19041;50499
MHICILBFL12019A052NCEN;Clay County, FL;12019;72225
MHICILBIN18021A052NCEN;Clay County, IN;18021;48653
MHICILBGA13061A052NCEN;Clay County, GA;13061;22281
MHICILBKY21051A052NCEN;Clay County, KY;21051;26689
MHICILBIL17025A052NCEN;Clay County, IL;17025;45448
MHICILBIA19043A052NCEN;Clayton County, IA;19043;49394
MHICILBGA13063A052NCEN;Clayton County, GA;13063;49035
MHICILBCO08019A052NCEN;Clear Creek County, CO;8019;71070
MHICILBPA42033A052NCEN;Clearfield County, PA;42033;43605
MHICILBMN27029A052NCEN;Clearwater County, MN;27029;49416
MHICILBID16035A052NCEN;Clearwater County, ID;16035;44376
MHICILBAL01029A052NCEN;Cleburne County, AL;1029;45401
MHICILBAR05023A052NCEN;Cleburne County, AR;5023;41693
MHICILBOH39025A052NCEN;Clermont County, OH;39025;65030
MHICILBAR05025A052NCEN;Cleveland County, AR;5025;47914
MHICILBOK40027A052NCEN;Cleveland County, OK;40027;61675
MHICILBNC37045A052NCEN;Cleveland County, NC;37045;42877
MHICILBGA13065A052NCEN;Clinch County, GA;13065;38487
MHICILBKY21053A052NCEN;Clinton County, KY;21053;30305
MHICILBIA19045A052NCEN;Clinton County, IA;19045;50972
MHICILBPA42035A052NCEN;Clinton County, PA;42035;46919
MHICILBMI26037A052NCEN;Clinton County, MI;26037;66794
MHICILBNY36019A052NCEN;Clinton County, NY;36019;55085
MHICILBMO29049A052NCEN;Clinton County, MO;29049;59226
MHICILBIN18023A052NCEN;Clinton County, IN;18023;51190
MHICILBIL17027A052NCEN;Clinton County, IL;17027;61294
MHICILBOH39027A052NCEN;Clinton County, OH;39027;49533
MHICILBKS20029A052NCEN;Cloud County, KS;20029;41096
MHICILBMS28027A052NCEN;Coahoma County, MS;28027;26682
MHICILBOK40029A052NCEN;Coal County, OK;40029;37533
MHICILBGA13067A052NCEN;Cobb County, GA;13067;76894
MHICILBAZ04003A052NCEN;Cochise County, AZ;4003;45998
MHICILBTX48079A052NCEN;Cochran County, TX;48079;38447
MHICILBTN47029A052NCEN;Cocke County, TN;47029;36652
MHICILBAZ04005A052NCEN;Coconino County, AZ;4005;53914
MHICILBSD46029A052NCEN;Codington County, SD;46029;57534
MHICILBAL01031A052NCEN;Coffee County, AL;1031;52523
MHICILBGA13069A052NCEN;Coffee County, GA;13069;37633
MHICILBTN47031A052NCEN;Coffee County, TN;47031;50776
MHICILBKS20031A052NCEN;Coffey County, KS;20031;55491
MHICILBTX48081A052NCEN;Coke County, TX;48081;42535
MHICILBAL01033A052NCEN;Colbert County, AL;1033;42507
MHICILBMO29051A052NCEN;Cole County, MO;29051;58212
MHICILBTX48083A052NCEN;Coleman County, TX;48083;40912
MHICILBIL17029A052NCEN;Coles County, IL;17029;45826
MHICILBNE31037A052NCEN;Colfax County, NE;31037;55519
MHICILBNM35007A052NCEN;Colfax County, NM;35007;37783
MHICILBSC45029A052NCEN;Colleton County, SC;45029;36544
MHICILBFL12021A052NCEN;Collier County, FL;12021;72872
MHICILBTX48085A052NCEN;Collin County, TX;48085;93792
MHICILBTX48087A052NCEN;Collingsworth County, TX;48087;35318
MHICILBVA51570A052NCEN;Colonial Heights City, VA;51570;50837
MHICILBTX48089A052NCEN;Colorado County, TX;48089;53121
MHICILBGA13071A052NCEN;Colquitt County, GA;13071;37426
MHICILBPA42037A052NCEN;Columbia County, PA;42037;49832
MHICILBOR41009A052NCEN;Columbia County, OR;41009;65315
MHICILBWI55021A052NCEN;Columbia County, WI;55021;65308
MHICILBAR05027A052NCEN;Columbia County, AR;5027;38007
MHICILBNY36021A052NCEN;Columbia County, NY;36021;66921
MHICILBFL12023A052NCEN;Columbia County, FL;12023;42788
MHICILBGA13073A052NCEN;Columbia County, GA;13073;82963
MHICILBWA53013A052NCEN;Columbia County, WA;53013;50043
MHICILBOH39029A052NCEN;Columbiana County, OH;39029;49520
MHICILBNC37047A052NCEN;Columbus County, NC;37047;35098
MHICILBCA06011A052NCEN;Colusa County, CA;6011;52756
MHICILBTX48091A052NCEN;Comal County, TX;48091;83030
MHICILBOK40031A052NCEN;Comanche County, OK;40031;48102
MHICILBKS20033A052NCEN;Comanche County, KS;20033;41967
MHICILBTX48093A052NCEN;Comanche County, TX;48093;50891
MHICILBTX48095A052NCEN;Concho County, TX;48095;38092
MHICILBLA22029A052NCEN;Concordia Parish, LA;22029;32061
MHICILBAL01035A052NCEN;Conecuh County, AL;1035;38793
MHICILBCO08021A052NCEN;Conejos County, CO;8021;36350
MHICILBCA06013A052NCEN;Contra Costa County, CA;6013;103354
MHICILBWY56009A052NCEN;Converse County, WY;56009;63958
MHICILBAR05029A052NCEN;Conway County, AR;5029;42816
MHICILBMN27031A052NCEN;Cook County, MN;27031;52246
MHICILBGA13075A052NCEN;Cook County, GA;13075;36049
MHICILBIL17031A052NCEN;Cook County, IL;17031;68331
MHICILBTX48097A052NCEN;Cooke County, TX;48097;55388
MHICILBMO29053A052NCEN;Cooper County, MO;29053;51808
MHICILBOR41011A052NCEN;Coos County, OR;41011;45884
MHICILBNH33007A052NCEN;Coos County, NH;33007;44836
MHICILBAL01037A052NCEN;Coosa County, AL;1037;37473
MHICILBMS28029A052NCEN;Copiah County, MS;28029;38138
MHICILBSD46031A052NCEN;Corson County, SD;46031;30025
MHICILBNY36023A052NCEN;Cortland County, NY;36023;50665
MHICILBTX48099A052NCEN;Coryell County, TX;48099;50633
MHICILBOH39031A052NCEN;Coshocton County, OH;39031;45524
MHICILBCO08023A052NCEN;Costilla County, CO;8023;30973
MHICILBTX48101A052NCEN;Cottle County, TX;48101;35469
MHICILBOK40033A052NCEN;Cotton County, OK;40033;41225
MHICILBMN27033A052NCEN;Cottonwood County, MN;27033;48069
MHICILBAL01039A052NCEN;Covington County, AL;1039;41943
MHICILBMS28031A052NCEN;Covington County, MS;28031;37358
MHICILBVA51580A052NCEN;Covington City, VA;51580;36823
MHICILBGA13077A052NCEN;Coweta County, GA;13077;73526
MHICILBKS20035A052NCEN;Cowley County, KS;20035;47213
MHICILBWA53015A052NCEN;Cowlitz County, WA;53015;53107
MHICILBVA51045A052NCEN;Craig County, VA;51045;47029
MHICILBOK40035A052NCEN;Craig County, OK;40035;39047
MHICILBAR05031A052NCEN;Craighead County, AR;5031;43848
MHICILBTX48103A052NCEN;Crane County, TX;48103;60156
MHICILBNC37049A052NCEN;Craven County, NC;37049;48716
MHICILBIA19047A052NCEN;Crawford County, IA;19047;52047
MHICILBOH39033A052NCEN;Crawford County, OH;39033;45296
MHICILBIN18025A052NCEN;Crawford County, IN;18025;39228
MHICILBIL17033A052NCEN;Crawford County, IL;17033;45573
MHICILBMI26039A052NCEN;Crawford County, MI;26039;44618
MHICILBGA13079A052NCEN;Crawford County, GA;13079;44330
MHICILBAR05033A052NCEN;Crawford County, AR;5033;41015
MHICILBWI55023A052NCEN;Crawford County, WI;55023;46919
MHICILBMO29055A052NCEN;Crawford County, MO;29055;45467
MHICILBKS20037A052NCEN;Crawford County, KS;20037;38264
MHICILBPA42039A052NCEN;Crawford County, PA;42039;46482
MHICILBOK40037A052NCEN;Creek County, OK;40037;50595
MHICILBAL01041A052NCEN;Crenshaw County, AL;1041;39763
MHICILBGA13081A052NCEN;Crisp County, GA;13081;36668
MHICILBAR05035A052NCEN;Crittenden County, AR;5035;37800
MHICILBKY21055A052NCEN;Crittenden County, KY;21055;39340
MHICILBTN47033A052NCEN;Crockett County, TN;47033;40441
MHICILBTX48105A052NCEN;Crockett County, TX;48105;47702
MHICILBOR41013A052NCEN;Crook County, OR;41013;52414
MHICILBWY56011A052NCEN;Crook County, WY;56011;58325
MHICILBTX48107A052NCEN;Crosby County, TX;48107;34894
MHICILBAR05037A052NCEN;Cross County, AR;5037;40492
MHICILBMN27035A052NCEN;Crow Wing County, MN;27035;57615
MHICILBCO08025A052NCEN;Crowley County, CO;8025;34052
MHICILBTX48109A052NCEN;Culberson County, TX;48109;38999
MHICILBAL01043A052NCEN;Cullman County, AL;1043;47863
MHICILBVA51047A052NCEN;Culpeper County, VA;51047;74930
MHICILBVA51049A052NCEN;Cumberland County, VA;51049;47916
MHICILBTN47035A052NCEN;Cumberland County, TN;47035;45913
MHICILBIL17035A052NCEN;Cumberland County, IL;17035;48960
MHICILBNJ34011A052NCEN;Cumberland County, NJ;34011;50002
MHICILBNC37051A052NCEN;Cumberland County, NC;37051;44826
MHICILBKY21057A052NCEN;Cumberland County, KY;21057;31239
MHICILBME23005A052NCEN;Cumberland County, ME;23005;72072
MHICILBPA42041A052NCEN;Cumberland County, PA;42041;72849
MHICILBNE31039A052NCEN;Cuming County, NE;31039;53583
MHICILBNC37053A052NCEN;Currituck County, NC;37053;63142
MHICILBNM35009A052NCEN;Curry County, NM;35009;40948
MHICILBOR41015A052NCEN;Curry County, OR;41015;46747
MHICILBNE31041A052NCEN;Custer County, NE;31041;45328
MHICILBID16037A052NCEN;Custer County, ID;16037;43769
MHICILBMT30017A052NCEN;Custer County, MT;30017;44285
MHICILBOK40039A052NCEN;Custer County, OK;40039;47002
MHICILBCO08027A052NCEN;Custer County, CO;8027;51639
MHICILBSD46033A052NCEN;Custer County, SD;46033;56324
MHICILBOH39035A052NCEN;Cuyahoga County, OH;39035;51465
MHICILBMO29057A052NCEN;Dade County, MO;29057;37946
MHICILBGA13083A052NCEN;Dade County, GA;13083;41421
MHICILBUT49009A052NCEN;Daggett County, UT;49009;55597
MHICILBNE31043A052NCEN;Dakota County, NE;31043;54734
MHICILBMN27037A052NCEN;Dakota County, MN;27037;85785
MHICILBAL01045A052NCEN;Dale County, AL;1045;41156
MHICILBTX48111A052NCEN;Dallam County, TX;48111;50190
MHICILBIA19049A052NCEN;Dallas County, IA;19049;90131
MHICILBTX48113A052NCEN;Dallas County, TX;48113;60926
MHICILBAL01047A052NCEN;Dallas County, AL;1047;30327
MHICILBAR05039A052NCEN;Dallas County, AR;5039;36749
MHICILBMO29059A052NCEN;Dallas County, MO;29059;37637
MHICILBWI55025A052NCEN;Dane County, WI;55025;74691
MHICILBMT30019A052NCEN;Daniels County, MT;30019;43864
MHICILBVA51590A052NCEN;Danville City, VA;51590;32460
MHICILBNC37055A052NCEN;Dare County, NC;37055;57002
MHICILBOH39037A052NCEN;Darke County, OH;39037;53541
MHICILBSC45031A052NCEN;Darlington County, SC;45031;40349
MHICILBPA42043A052NCEN;Dauphin County, PA;42043;58017
MHICILBTN47037A052NCEN;Davidson County, TN;47037;61547
MHICILBNC37057A052NCEN;Davidson County, NC;37057;49460
MHICILBNC37059A052NCEN;Davie County, NC;37059;57637
MHICILBKY21059A052NCEN;Daviess County, KY;21059;48667
MHICILBIN18027A052NCEN;Daviess County, IN;18027;51223
MHICILBMO29061A052NCEN;Daviess County, MO;29061;42996
MHICILBIA19051A052NCEN;Davis County, IA;19051;50889
MHICILBUT49011A052NCEN;Davis County, UT;49011;83240
MHICILBSD46035A052NCEN;Davison County, SD;46035;50803
MHICILBNE31045A052NCEN;Dawes County, NE;31045;44286
MHICILBGA13085A052NCEN;Dawson County, GA;13085;61568
MHICILBTX48115A052NCEN;Dawson County, TX;48115;42928
MHICILBNE31047A052NCEN;Dawson County, NE;31047;51215
MHICILBMT30021A052NCEN;Dawson County, MT;30021;50285
MHICILBSD46037A052NCEN;Day County, SD;46037;45327
MHICILBNM35011A052NCEN;De Baca County, NM;35011;31210
MHICILBLA22031A052NCEN;De Soto Parish, LA;22031;42008
MHICILBIL17039A052NCEN;De Witt County, IL;17039;52965
MHICILBAL01049A052NCEN;DeKalb County, AL;1049;40315
MHICILBIN18033A052NCEN;DeKalb County, IN;18033;54194
MHICILBTN47041A052NCEN;DeKalb County, TN;47041;41011
MHICILBIL17037A052NCEN;DeKalb County, IL;17037;60825
MHICILBMO29063A052NCEN;DeKalb County, MO;29063;48544
MHICILBGA13089A052NCEN;DeKalb County, GA;13089;60666
MHICILBMS28033A052NCEN;DeSoto County, MS;28033;62775
MHICILBFL12027A052NCEN;DeSoto County, FL;12027;37525
MHICILBTX48123A052NCEN;DeWitt County, TX;48123;46532
MHICILBTX48117A052NCEN;Deaf Smith County, TX;48117;41710
MHICILBIN18029A052NCEN;Dearborn County, IN;18029;64719
MHICILBIN18031A052NCEN;Decatur County, IN;18031;55186
MHICILBKS20039A052NCEN;Decatur County, KS;20039;41443
MHICILBGA13087A052NCEN;Decatur County, GA;13087;36400
MHICILBTN47039A052NCEN;Decatur County, TN;47039;39993
MHICILBIA19053A052NCEN;Decatur County, IA;19053;40187
MHICILBMT30023A052NCEN;Deer Lodge County, MT;30023;38469
MHICILBOH39039A052NCEN;Defiance County, OH;39039;55774
MHICILBCA06015A052NCEN;Del Norte County, CA;6015;43919
MHICILBNY36025A052NCEN;Delaware County, NY;36025;46551
MHICILBPA42045A052NCEN;Delaware County, PA;42045;73029
MHICILBIN18035A052NCEN;Delaware County, IN;18035;42411
MHICILBIA19055A052NCEN;Delaware County, IA;19055;67131
MHICILBOK40041A052NCEN;Delaware County, OK;40041;41752
MHICILBOH39041A052NCEN;Delaware County, OH;39041;103801
MHICILBTX48119A052NCEN;Delta County, TX;48119;46626
MHICILBMI26041A052NCEN;Delta County, MI;26041;44791
MHICILBCO08029A052NCEN;Delta County, CO;8029;46129
MHICILBAK02068A052NCEN;Denali Borough, AK;2068;68810
MHICILBMO29065A052NCEN;Dent County, MO;29065;42544
MHICILBTX48121A052NCEN;Denton County, TX;48121;87926
MHICILBCO08031A052NCEN;Denver County, CO;8031;73748
MHICILBIA19057A052NCEN;Des Moines County, IA;19057;48672
MHICILBOR41017A052NCEN;Deschutes County, OR;41017;66904
MHICILBAR05041A052NCEN;Desha County, AR;5041;32574
MHICILBNE31049A052NCEN;Deuel County, NE;31049;43287
MHICILBSD46039A052NCEN;Deuel County, SD;46039;60108
MHICILBSD46041A052NCEN;Dewey County, SD;46041;45051
MHICILBOK40043A052NCEN;Dewey County, OK;40043;50939
MHICILBTX48125A052NCEN;Dickens County, TX;48125;37162
MHICILBVA51051A052NCEN;Dickenson County, VA;51051;32816
MHICILBND38021A052NCEN;Dickey County, ND;38021;50848
MHICILBKS20041A052NCEN;Dickinson County, KS;20041;54783
MHICILBMI26043A052NCEN;Dickinson County, MI;26043;49630
MHICILBIA19059A052NCEN;Dickinson County, IA;19059;59148
MHICILBTN47043A052NCEN;Dickson County, TN;47043;55703
MHICILBAK02070A052NCEN;Dillingham CA, AK;2070;50984
MHICILBSC45033A052NCEN;Dillon County, SC;45033;31575
MHICILBTX48127A052NCEN;Dimmit County, TX;48127;35349
MHICILBVA51053A052NCEN;Dinwiddie County, VA;51053;52334
MHICILBDC11001A052NCEN;District of Columbia, DC;11001;88226
MHICILBND38023A052NCEN;Divide County, ND;38023;54121
MHICILBFL12029A052NCEN;Dixie County, FL;12029;35243
MHICILBNE31051A052NCEN;Dixon County, NE;31051;50704
MHICILBWV54017A052NCEN;Doddridge County, WV;54017;45476
MHICILBWI55027A052NCEN;Dodge County, WI;55027;59486
MHICILBGA13091A052NCEN;Dodge County, GA;13091;36813
MHICILBNE31053A052NCEN;Dodge County, NE;31053;55739
MHICILBMN27039A052NCEN;Dodge County, MN;27039;82079
MHICILBCO08033A052NCEN;Dolores County, CO;8033;44214
MHICILBKS20043A052NCEN;Doniphan County, KS;20043;46524
MHICILBTX48129A052NCEN;Donley County, TX;48129;36171
MHICILBGA13093A052NCEN;Dooly County, GA;13093;32711
MHICILBWI55029A052NCEN;Door County, WI;55029;59565
MHICILBSC45035A052NCEN;Dorchester County, SC;45035;63117
MHICILBMD24019A052NCEN;Dorchester County, MD;24019;44144
MHICILBGA13095A052NCEN;Dougherty County, GA;13095;33455
MHICILBGA13097A052NCEN;Douglas County, GA;13097;57627
MHICILBOR41019A052NCEN;Douglas County, OR;41019;45891
MHICILBNE31055A052NCEN;Douglas County, NE;31055;65076
MHICILBKS20045A052NCEN;Douglas County, KS;20045;57239
MHICILBSD46043A052NCEN;Douglas County, SD;46043;49608
MHICILBMN27041A052NCEN;Douglas County, MN;27041;63921
MHICILBCO08035A052NCEN;Douglas County, CO;8035;119869
MHICILBNV32005A052NCEN;Douglas County, NV;32005;71563
MHICILBWA53017A052NCEN;Douglas County, WA;53017;57691
MHICILBWI55031A052NCEN;Douglas County, WI;55031;52708
MHICILBIL17041A052NCEN;Douglas County, IL;17041;59458
MHICILBMO29067A052NCEN;Douglas County, MO;29067;35469
MHICILBNM35013A052NCEN;Dona Ana County, NM;35013;40656
MHICILBAR05043A052NCEN;Drew County, AR;5043;39045
MHICILBIL17043A052NCEN;DuPage County, IL;17043;94453
MHICILBIN18037A052NCEN;Dubois County, IN;18037;58304
MHICILBIA19061A052NCEN;Dubuque County, IA;19061;59312
MHICILBUT49013A052NCEN;Duchesne County, UT;49013;53450
MHICILBMA25007A052NCEN;Dukes County, MA;25007;67731
MHICILBNE31057A052NCEN;Dundy County, NE;31057;40000
MHICILBMO29069A052NCEN;Dunklin County, MO;29069;35924
MHICILBWI55033A052NCEN;Dunn County, WI;55033;56333
MHICILBND38025A052NCEN;Dunn County, ND;38025;67204
MHICILBNC37061A052NCEN;Duplin County, NC;37061;40219
MHICILBNC37063A052NCEN;Durham County, NC;37063;62164
MHICILBNY36027A052NCEN;Dutchess County, NY;36027;80402
MHICILBTX48131A052NCEN;Duval County, TX;48131;32681
MHICILBFL12031A052NCEN;Duval County, FL;12031;56094
MHICILBTN47045A052NCEN;Dyer County, TN;47045;44223
MHICILBCO08037A052NCEN;Eagle County, CO;8037;79887
MHICILBGA13099A052NCEN;Early County, GA;13099;37330
MHICILBLA22033A052NCEN;East Baton Rouge Parish, LA;22033;53569
MHICILBLA22035A052NCEN;East Carroll Parish, LA;22035;26274
MHICILBLA22037A052NCEN;East Feliciana Parish, LA;22037;44424
MHICILBTX48133A052NCEN;Eastland County, TX;48133;41347
MHICILBMI26045A052NCEN;Eaton County, MI;26045;62111
MHICILBWI55035A052NCEN;Eau Claire County, WI;55035;61626
MHICILBGA13101A052NCEN;Echols County, GA;13101;35482
MHICILBTX48135A052NCEN;Ector County, TX;48135;60893
MHICILBND38027A052NCEN;Eddy County, ND;38027;48253
MHICILBNM35015A052NCEN;Eddy County, NM;35015;57182
MHICILBIL17045A052NCEN;Edgar County, IL;17045;46501
MHICILBNC37065A052NCEN;Edgecombe County, NC;37065;37134
MHICILBSC45037A052NCEN;Edgefield County, SC;45037;46594
MHICILBKY21061A052NCEN;Edmonson County, KY;21061;43602
MHICILBSD46045A052NCEN;Edmunds County, SD;46045;53657
MHICILBKS20047A052NCEN;Edwards County, KS;20047;43477
MHICILBTX48137A052NCEN;Edwards County, TX;48137;35516
MHICILBIL17047A052NCEN;Edwards County, IL;17047;49035
MHICILBIL17049A052NCEN;Effingham County, IL;17049;54739
MHICILBGA13103A052NCEN;Effingham County, GA;13103;65079
MHICILBCA06017A052NCEN;El Dorado County, CA;6017;81001
MHICILBCO08041A052NCEN;El Paso County, CO;8041;70899
MHICILBTX48141A052NCEN;El Paso County, TX;48141;46599
MHICILBGA13105A052NCEN;Elbert County, GA;13105;36279
MHICILBCO08039A052NCEN;Elbert County, CO;8039;92370
MHICILBKS20049A052NCEN;Elk County, KS;20049;37027
MHICILBPA42047A052NCEN;Elk County, PA;42047;50731
MHICILBIN18039A052NCEN;Elkhart County, IN;18039;52808
MHICILBNV32007A052NCEN;Elko County, NV;32007;76080
MHICILBKY21063A052NCEN;Elliott County, KY;21063;30061
MHICILBTX48139A052NCEN;Ellis County, TX;48139;74169
MHICILBOK40045A052NCEN;Ellis County, OK;40045;47668
MHICILBKS20051A052NCEN;Ellis County, KS;20051;48757
MHICILBKS20053A052NCEN;Ellsworth County, KS;20053;50920
MHICILBID16039A052NCEN;Elmore County, ID;16039;42351
MHICILBAL01051A052NCEN;Elmore County, AL;1051;57594
MHICILBGA13107A052NCEN;Emanuel County, GA;13107;34564
MHICILBUT49015A052NCEN;Emery County, UT;49015;55769
MHICILBMI26047A052NCEN;Emmet County, MI;26047;54807
MHICILBIA19063A052NCEN;Emmet County, IA;19063;51216
MHICILBND38029A052NCEN;Emmons County, ND;38029;47380
MHICILBVA51595A052NCEN;Emporia City, VA;51595;33872
MHICILBTX48143A052NCEN;Erath County, TX;48143;48091
MHICILBOH39043A052NCEN;Erie County, OH;39043;56047
MHICILBNY36029A052NCEN;Erie County, NY;36029;59480
MHICILBPA42049A052NCEN;Erie County, PA;42049;50100
MHICILBAL01053A052NCEN;Escambia County, AL;1053;37826
MHICILBFL12033A052NCEN;Escambia County, FL;12033;50285
MHICILBNV32009A052NCEN;Esmeralda County, NV;32009;44485
MHICILBNJ34013A052NCEN;Essex County, NJ;34013;61993
MHICILBMA25009A052NCEN;Essex County, MA;25009;80465
MHICILBVT50009A052NCEN;Essex County, VT;50009;40988
MHICILBVA51057A052NCEN;Essex County, VA;51057;47328
MHICILBNY36031A052NCEN;Essex County, NY;36031;50361
MHICILBKY21065A052NCEN;Estill County, KY;21065;31126
MHICILBAL01055A052NCEN;Etowah County, AL;1055;39460
MHICILBNV32011A052NCEN;Eureka County, NV;32011;62688
MHICILBLA22039A052NCEN;Evangeline Parish, LA;22039;31034
MHICILBGA13109A052NCEN;Evans County, GA;13109;37071
MHICILBAK02090A052NCEN;Fairbanks North Star Borough, AK;2090;67826
MHICILBVA51600A052NCEN;Fairfax City, VA;51600;95645
MHICILBVA51059A052NCEN;Fairfax County, VA;51059;124880
MHICILBSC45039A052NCEN;Fairfield County, SC;45039;37565
